Type,URL,Listing Agent,Price,Address,Beds,Showers,Cars,Location Type,Size of the property,Description,Features
Buy,https://www.domain.com.au/kate-street-carina-qld-4152-2016022336,None,Auction / No price,"Kate Street, Carina QLD 4152",4,2,2,Vacant land,-,"Find a special place for your new home at Minnippi Quarter in Carina, bordered by the expansive 90 hectare Minnippi Parklands and just 8kms to the Brisbane CBD.Right at the centre of a well-established neighbourhood, youll enjoy a community embellished by parklands, generous sporting facilities, shops, schools and convenient services. Showcasing a limited, one-time only release of 20 freehold",['North Facing']
Buy,https://www.domain.com.au/kate-street-carina-qld-4152-2016022311,None,Auction / No price,"Kate Street, Carina QLD 4152",4,2,2,Vacant land,-,"Find a special place for your new home at Minnippi Quarter in Carina, bordered by the expansive 90 hectare Minnippi Parklands and just 8kms to the Brisbane CBD.Right at the centre of a well-established neighbourhood, youll enjoy a community embellished by parklands, generous sporting facilities, shops, schools and convenient services. Showcasing a limited, one-time only release of 20 freehold",['North Facing']
Buy,https://www.domain.com.au/project/3895/minnippi-quarter-carina-qld/,None,Auction / No price,None,4,2,2,None,-,"A newly crafted community offering an ideal balance between private retreat and communal connectivity. A masterplanned design set within a richly diverse suburb, 8kms from Brisbane's CBD and bordered by the 90 hectare Minnippi Parklands.This exciting new community will be home to a collection of architecturally designed terrace homes and a rare opportunity to purchase free-hold land.A quarter",None
Buy,https://www.domain.com.au/271-2-lucas-street-lutwyche-qld-4030-2016295609,None,Auction / No price,"271/2 Lucas Street, Lutwyche QLD 4030",3,2,2,Apartment / Unit / Flat,-,"Welcome to The Chaussy. A harmonious balance of modern luxury and the natural world. Revel in the views that stretch out to the horizon over Kedron Brook, Prentice Park, Mt Coot-Tha and beyond. Find recreation, relaxation or escape in your home and on your doorstep.Designed by award winning HAL Architects, The Chaussy captures the spirit of lush urban life. Skirted by deep, open verandas and","['Air conditioning', 'Balcony / Deck', 'Bath', 'Broadband internet access', 'Built in wardrobes', 'Cable or Satellite', 'City Views', 'Dishwasher', 'Energy efficient appliances', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Fully fenced', 'Heating', 'Indoor Spa', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking', 'Shed', 'Study', 'Swimming Pool', 'Wall / ceiling insulation', 'Water efficient appliances', 'Water efficient fixtures']"
Buy,https://www.domain.com.au/241-2-lucas-street-lutwyche-qld-4030-2016295557,None,Auction / No price,"241/2 Lucas Street, Lutwyche QLD 4030",3,2,2,Apartment / Unit / Flat,-,"Welcome to The Chaussy. A harmonious balance of modern luxury and the natural world. Revel in the views that stretch out to the horizon over Kedron Brook, Prentice Park, Mt Coot-Tha and beyond. Find recreation, relaxation or escape in your home and on your doorstep.Designed by award winning HAL Architects, The Chaussy captures the spirit of lush urban life. Skirted by deep, open verandas and","['Air conditioning', 'Bath', 'Broadband internet access', 'Built in wardrobes', 'Cable or Satellite', 'Dishwasher', 'Energy efficient appliances', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Heating', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking', 'Study', 'Water efficient appliances', 'Water efficient fixtures']"
Buy,https://www.domain.com.au/122-2-lucas-street-lutwyche-qld-4030-2016295462,None,Auction / No price,"122/2 Lucas Street, Lutwyche QLD 4030",3,2,2,Apartment / Unit / Flat,-,"Welcome to The Chaussy. A harmonious balance of modern luxury and the natural world. Revel in the views that stretch out to the horizon over Kedron Brook, Prentice Park, Mt Coot-Tha and beyond. Find recreation, relaxation or escape in your home and on your doorstep.Designed by award winning HAL Architects, The Chaussy captures the spirit of lush urban life. Skirted by deep, open verandas and","['Air conditioning', 'Balcony / Deck', 'Bath', 'Broadband internet access', 'Built in wardrobes', 'Cable or Satellite', 'Dishwasher', 'Energy efficient appliances', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Fully fenced', 'Garden / Courtyard', 'Heating', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking', 'Swimming Pool', 'Water efficient appliances', 'Water efficient fixtures']"
Buy,https://www.domain.com.au/213-2-lucas-street-lutwyche-qld-4030-2016294033,None,Auction / No price,"213/2 Lucas Street, Lutwyche QLD 4030",2,2,1,Apartment / Unit / Flat,-,"Welcome to The Chaussy. A harmonious balance of modern luxury and the natural world. Revel in the views that stretch out to the horizon over Kedron Brook, Prentice Park and Mt Coot-Tha beyond. Find recreation, relaxation or escape in your home and on your doorstep.Designed by award winning HAL Architects, The Chaussy captures the spirit of lush urban life. Skirted by deep, open verandas and","['Air conditioning', 'Balcony / Deck', 'Bath', 'Broadband internet access', 'Built in wardrobes', 'Cable or Satellite', 'Dishwasher', 'Energy efficient appliances', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Fully fenced', 'Garden / Courtyard', 'Heating', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking', 'Swimming Pool', 'Wall / ceiling insulation', 'Water efficient appliances', 'Water efficient fixtures']"
Buy,https://www.domain.com.au/project/3959/the-chaussy-lutwyche-qld/,Desiree London,Auction / No price,None,2,2,1,None,-,"Welcome to The Chaussy. A harmonious balance of modern luxury and the natural world. Revel in the views that stretch out to the horizon over Kedron Brook, Prentice Park, Mt Coot-Tha and beyond. Find recreation, relaxation or escape – in your home and on your doorstep.Designed by award winning HAL Architects, The Chaussy captures the spirit of lush urban life. Skirted by deep, open verandas and",None
Buy,https://www.domain.com.au/102-682-rode-road-chermside-west-qld-4032-2016275360,Elvera Quilty,Auction / No price,"102/682 Rode Road, Chermside West QLD 4032",2,2,1,New House & Land,-,"Stafford Lakes is a Resort-style Retirement Community designed to provide retirees with comfort, freedom and plenty of social activities and entertainment. This brand new contemporary apartment is located on the fourth floor of our Westside Development, featuring City views from an easterly facing balcony which also overlooks our scenic eco-friendly lake. You will fall in love with this large","['24-hour Emergency Call', 'Air conditioning', 'BBQ Area', 'Lake', 'Pets Allowed']"
Buy,https://www.domain.com.au/207-682-rode-road-chermside-west-qld-4032-2016275361,Elvera Quilty,Auction / No price,"207/682 Rode Road, Chermside West QLD 4032",2,2,1,New House & Land,-,"Independent Retirement Living 65+ No Stamp DutyLocated in Brisbane's north, this newly completed contemporary apartment is located on the third floor of our Westside Development, overlooking the tranquil eco-lake to the east and a bush corridor to the west. You'll love the apartment's stylish appointed fixtures and fittings which offer maximum style with minimal maintenance. The timber","['24-hour Emergency Call', 'Air conditioning', 'BBQ Area', 'Lake', 'Pets Allowed']"
Buy,https://www.domain.com.au/211-682-rode-road-chermside-west-qld-4032-2016275355,Elvera Quilty,Auction / No price,"211/682 Rode Road, Chermside West QLD 4032",2,2,1,Apartment / Unit / Flat,-,"Independent Retirement Living - 65+This brand new contemporary apartment is located on the fourth floor of our Westside Development, featuring City views from an easterly facing balcony which also overlooks our scenic eco-friendly lake. You will fall in love with this large light-filled 2 bedroom apartment. It features stunning lake views from your generously sized balcony with a built-in","['24-hour Emergency Call', 'Air conditioning', 'BBQ Area', 'Lake', 'Pets Allowed']"
Buy,https://www.domain.com.au/project/4080/stafford-lakes-chermside-west-qld/,Elvera Quilty,Auction / No price,None,2,2,1,None,-,"WELCOME TO STAFFORD LAKESEncircling a picturesque eco lake with abundant native wildlife, our resort-style community at Stafford Lakes in Brisbane’s northside offers a lifestyle only the discerning would expect.In our ongoing development here, we have an active community where you’ll find more time for yourself and plenty of friends for social times if you choose.A wide range of indoor and",None
Buy,https://www.domain.com.au/lot-694-wallum-circuit-bahrs-scrub-qld-4207-2016264754,Rhonda  Matthews,Auction / No price,"Lot 694 Wallum Circuit, Bahrs Scrub QLD 4207",4,2,2,New House & Land,445m²,"Lot 694 in Parkview is located within Frasers Propertys beautiful masterplanned community, Brookhaven. Located in a quiet pocket of Brookhaven. Lot 694 is within Parkviews second release which is registered land and ready to build on.Discovery Park is a short walk or bike ride away from Parkview which is completed and ready for families to enjoy from the moment they move in. Brookhaven at Bahrs",None
Buy,https://www.domain.com.au/lot-508-lapwing-drive-bahrs-scrub-qld-4207-2016264503,Rhonda  Matthews,Auction / No price,"Lot 508 Lapwing Drive, Bahrs Scrub QLD 4207",3,2,1,New House & Land,329m²,"Lot 508 in Hillside is located within Frasers Propertys beautiful masterplanned community, Brookhaven. Located in a quiet pocket of Brookhaven, Lot 508 is within Hillsides fourth release which is currently under construction and will see its homeowner start construction from September.Haven Park is a short walk or bike ride away from Hillside which is completed and ready for families to enjoy",None
Buy,https://www.domain.com.au/331-enclave-drive-bahrs-scrub-qld-4207-2015177832,Rhonda  Matthews,Auction / No price,"331 Enclave Drive, Bahrs Scrub QLD 4207",3,2,1,New land,329m²,"Located in the premier Brookhaven estate, this land offering is located in the highly-sought after Enclave stage. Perfectly positioned in a quiet cul-de-sac, this lot offers picturesque bushland views and is only a short stroll to Haven Park. Brookhaven is a thriving residential community located half-way between Brisbane and the Gold Coast. Set amongst a green pocket of tranquillity, our",None
Buy,https://www.domain.com.au/691-discovery-boulevard-bahrs-scrub-qld-4207-2015177857,Leanne Simon,Auction / No price,"691 Discovery Boulevard, Bahrs Scrub QLD 4207",3,2,1,New land,329m²,"With lot sizes ranging from 350sqm to 775sqm, Parkview release offers an enviable selection of choice to build your dream home at Brookhaven.Located overlooking next local park planned for Brookhaven - Discovery Park, residents can sit back and relax in the leafy surrounds while the kids enjoy the kickabout green and playground equipment, or explore the multi-use trails for some active outdoor",None
Buy,https://www.domain.com.au/project/3189/brookhaven-bahrs-scrub-qld/,Rhonda  Matthews,Auction / No price,None,3,2,1,None,329m²,"Brookhaven is a connected, sustainable masterplanned community located within the growing southern corridor midway between Brisbane and the Gold Coast. Conveniently located in Bahrs Scrub and only 4.8km from the Pacific Motorway (M1), Brookhaven’s connectivity is unparalleled. Brookhaven provides residents with a community lifestyle framed by rolling hills and picturesque brooks.With land",None
Buy,https://www.domain.com.au/lot-4-meerkat-crescent-dakabin-qld-4503-2016253888,Scott Wright,Auction / No price,"Lot 4 Meerkat Crescent, Dakabin QLD 4503",4,2,2,New House & Land,375m²,None,['Energy Eff. Rating: 6']
Buy,https://www.domain.com.au/lot-3-meerkat-crescent-dakabin-qld-4503-2016253887,Scott Wright,Auction / No price,"Lot 3 Meerkat Crescent, Dakabin QLD 4503",4,2,2,New House & Land,375m²,None,['Energy Eff. Rating: 6']
Buy,https://www.domain.com.au/lot-16-meerkat-crescent-dakabin-qld-4503-2016232892,Scott Wright,Auction / No price,"Lot 16 Meerkat Crescent, Dakabin QLD 4503",4,2,2,New House & Land,438m²,None,['Energy Eff. Rating: 6']
Buy,https://www.domain.com.au/lot-16-meerkat-crescent-dakabin-qld-4503-2016256217,Scott Wright,Auction / No price,"Lot 16 Meerkat Crescent, Dakabin QLD 4503",4,2,2,New House & Land,438m²,None,['Energy Eff. Rating: 6']
Buy,https://www.domain.com.au/project/3868/thrive-dakabin-qld/,Scott Wright,Auction / No price,None,3,2,2,None,375m²,"There's never been a better time to snap up a great deal at Thrive. For a limited time every Home & Land packages by Ausbuild comes with a genuine $15,000 building grant and free carpet and tiles. That's at least $20,000 in savings. Add in your QLD Gov grant and your new home is closer than you might think. Give us a call today! Located minutes from North Lakes, in the family-friendly suburb of",None
Buy,https://www.domain.com.au/lot-34-stewart-road-griffin-qld-4503-2016232911,Melanie Green,Auction / No price,"Lot 34 Stewart Road, Griffin QLD 4503",4,2,2,New House & Land,428m²,None,['Energy Eff. Rating: 6']
Buy,https://www.domain.com.au/lot-34-stewart-road-griffin-qld-4503-2016233000,Melanie Green,Auction / No price,"Lot 34 Stewart Road, Griffin QLD 4503",4,2,2,New House & Land,428m²,None,['Energy Eff. Rating: 6']
Buy,https://www.domain.com.au/lot-33-stewart-road-griffin-qld-4503-2016232912,Melanie Green,Auction / No price,"Lot 33 Stewart Road, Griffin QLD 4503",4,2,2,New House & Land,346m²,None,['Energy Eff. Rating: 6']
Buy,https://www.domain.com.au/project/3869/element-griffin-qld/,Melanie Green,Auction / No price,None,4,2,2,None,428m²,"The Element community, nestled perfectly within a beautiful and natural setting, offers first home buyers and new families a retreat within an up-and-coming suburb.Minutes from the hustle and bustle of North Lakes in one direction, and in the other, enjoy the calming water’s edge. Life at Element is a life fringed by practicalities but also unexpected luxuries.Relax in the peaceful surrounds",None
Buy,https://www.domain.com.au/1703-61-brookes-street-bowen-hills-qld-4006-2016300594,TOTAL Property Group,Auction / No price,"1703/61 Brookes Street, Bowen Hills QLD 4006",2,2,1,New Apartments / Off the Plan,-,"Inspect this gorgeous North facing top floor apartment today!! Call 1300 393 855 to arrange!Part of the brand new just completed Omega Apartments, apartment 1703, located on the top floor, is a stylish luxury apartment that encompasses all of your wants and needs in inner city living & lifestyle. Positioned in Bowen Hills means you are surrounded by trendy shopping and dining hot spots, and","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Gas', 'Gym', 'Heating', 'Intercom', 'Internal Laundry', 'North Facing', 'Secure Parking', 'Swimming Pool']"
Buy,https://www.domain.com.au/1608-61-brookes-street-bowen-hills-qld-4006-2016300585,TOTAL Property Group,Auction / No price,"1608/61 Brookes Street, Bowen Hills QLD 4006",2,2,1,New Apartments / Off the Plan,-,"Located on the second floor from the top, the stunning new apartment 1608 is a must to inspect!Located in the newly completed Omega Apartments in the well connected suburb Bowen Hills, your new luxury apartment is walking distance to the popular King Street and James Street shopping and dining precincts. Not to mention within easy reach of Gasworks Shopping Plaza, RNA Showgrounds and walking","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Gas', 'Gym', 'Heating', 'Intercom', 'Internal Laundry', 'Secure Parking', 'Separate Dining Room', 'Swimming Pool']"
Buy,https://www.domain.com.au/607-61-brookes-street-bowen-hills-qld-4006-2016300557,TOTAL Property Group,Auction / No price,"607/61 Brookes Street, Bowen Hills QLD 4006",2,2,1,New Apartments / Off the Plan,-,"Walk to King Street, James Street & Gasworks Plaza!INSPECTIONS AVAILABLE 7 DAYS A WEEK! CALL 1300 393 855 TO ARRANGE!Superb Inner City living in an amazing building with indulgent residence facilities is waiting for you at Omega Apartments! Packed with features including a rooftop sky garden with yoga deck, 3 barbecue & entertaining areas, a gas fire pit & an horizon edge pool with sweeping","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Ensuite(s)', 'Gas', 'Gym', 'Heating', 'Intercom', 'Internal Laundry', 'Secure Parking', 'Study', 'Swimming Pool']"
Buy,https://www.domain.com.au/604-61-brookes-street-bowen-hills-qld-4006-2016300570,TOTAL Property Group,Auction / No price,"604/61 Brookes Street, Bowen Hills QLD 4006",2,2,1,New Apartments / Off the Plan,-,"Inner City living and high-end luxury is waiting for you at Omega Apartments.We have property consultants waiting to show you through the magnificent Apartment 604 and to tell you more about the luxury, environmentally friendly Omega Apartments. Call 1300 393 855 to book your inspection today! Displays are open by appointment 7 days a week, including twilight viewings to showcase the incredible","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Floorboards', 'Gas', 'Gym', 'Heating', 'Intercom', 'Internal Laundry', 'Secure Parking', 'Swimming Pool']"
Buy,https://www.domain.com.au/project/4103/omega-apartments-bowen-hills-qld/,None,Auction / No price,None,2,2,1,None,-,"Inner city living at its finest; a premium blend of luxurious designer apartments, within walking distance of James Street, Gasworks and King Street.Omega Apartments boasts opulent finishes and indulgent residents’ facilities including a rooftop sky garden and infinity edge swimming pool.",None
Buy,https://www.domain.com.au/5306-172-venner-road-yeronga-qld-4104-2016312575,None,Auction / No price,"5306/172 Venner Road, Yeronga QLD 4104",4,3,3,New Apartments / Off the Plan,-,One of a Kind Floor plan! Now Selling Off The Plan!This Expansive 251m2 4 Bedroom Penthouse has just been released to market for someone to add their personal touch!This OFF THE PLAN apartment is commencing 2020.Now is your opportunity to secure the most expansive 4 Bedroom Penthouse in Stage 3 Venusto - part of the Exclusive Renovare' 5 Stage Master Planned Envirodevelopment.Every,"['Air conditioning', 'Balcony / Deck', 'Bath', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Double glazed windows', 'Energy Eff. Rating: 5', 'Ensuite', 'Ensuite(s)', 'Greywater system', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking', 'Study', 'Swimming Pool']"
Buy,https://www.domain.com.au/5307-172-venner-road-yeronga-qld-4104-2016312695,None,Auction / No price,"5307/172 Venner Road, Yeronga QLD 4104",4,2,2,New Apartments / Off the Plan,-,"** BOOK AN INDIVIDUAL INSPECTION AT - renovare.youcanbook.me **NOW IS YOUR OPPORTUNITY TO CUSTOMISE YOUR NEW HOME!Introducing VENUSTO - Stage 3 of the 5 stage master-planned community, Renovaré Yeronga.Presenting Residence 5307 - a top floor 4 Bed, 2 Bath, 2 Car with dual balconies.With construction commencing in 2020, take advantage of the opportunity to customise your new home in Venusto","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Double glazed windows', 'Energy Eff. Rating: 5', 'Ensuite', 'Ensuite(s)', 'Greywater system', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking', 'Study', 'Swimming Pool']"
Buy,https://www.domain.com.au/5303-172-venner-road-yeronga-qld-4104-2016310836,None,Auction / No price,"5303/172 Venner Road, Yeronga QLD 4104",3,2,2,New Apartments / Off the Plan,-,"CONTACT ANNIE FOR CUSTOMISATION OPPORTUNITIES OFF THE PLAN.Presenting Residence 5303 - a top floor 3 Bed, 2.5 Bath, 2 Car with north facing balcony and stunning high ceilings and city views. Introducing VENUSTO - Stage 3 of the 5 stage master-planned community, Renovaré Yeronga.With construction commencing in 2020, take advantage of the opportunity to customise your new home in Venusto today","['Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'City Views', 'Dishwasher', 'Ensuite', 'Intercom', 'Internal Laundry', 'North Facing', 'Pets Allowed', 'Secure Parking', 'Swimming Pool']"
Buy,https://www.domain.com.au/5301-172-venner-road-yeronga-qld-4104-2016310786,None,Auction / No price,"5301/172 Venner Road, Yeronga QLD 4104",2,2,1,New Apartments / Off the Plan,-,"CUSTOMISE OFF THE PLAN TODAY!Introducing VENUSTO - Stage 3 of the 5 stage master-planned community, Renovaré Yeronga.Presenting Residence 5301 - a top floor 2 Bed, 2 Bath, 1 Car with north facing balcony with City Views!With construction commencing in 2020, take advantage of the opportunity to customise your new home in Venusto today! From increased living spaces to changing the finishes","['Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Intercom', 'Internal Laundry', 'North Facing', 'Pets Allowed', 'Secure Parking', 'Swimming Pool']"
Buy,https://www.domain.com.au/project/2758/renovar--yeronga-yeronga-qld/,None,Auction / No price,None,4,2,2,None,-,"Come Home to Tranquil Luxury | Private Haven with Pool & Community CentreRenovare is a five stage master plan development with a 5 leaf envirodevelopment rating from the UDIA. Renew and restore in your own private haven, with central stunning recreational area, pool and community centre, adjacent to Fehlberg Park. Enjoy a range of 1, 2, 3 & 4 bedroom apartments with a range of sizes",None
Buy,https://www.domain.com.au/lot-439-neumann-drive-yarrabilba-qld-4207-2016161200,None,Auction / No price,"Lot 439 Neumann Drive, Yarrabilba QLD 4207",4,2,2,House,480m²,None,"['Air conditioning', 'Remote Garage']"
Buy,https://www.domain.com.au/lot-275-expedition-road-yarrabilba-qld-4207-2016161190,None,Auction / No price,"Lot 275 Expedition Road, Yarrabilba QLD 4207",4,2,2,House,400m²,None,"['Air conditioning', 'Entertainment Area', 'Internal Laundry', 'Living Area', 'Study']"
Buy,https://www.domain.com.au/project/4014/lendlease---yarrabilba-yarrabilba-qld/,None,Auction / No price,None,4,2,2,None,400m²,"""Created for today, with big ideas for tomorrow, Yarrabilba is surrounded by Plunkett Conservation Park and on the doorstep of Mt Tamborine. Perfectly positioned between Brisbane and the Gold Coast, Yarrabilba is ready for you to start enjoying today with shops, schools and community facilities already here and has so much more to come; just around the corner. Education is right on your",None
Buy,https://www.domain.com.au/1-15-bank-street-west-end-qld-4101-2016272273,Jo Prince-Gillies,Auction / No price,"1/15 Bank Street, West End QLD 4101",4,3,2,Townhouse,-,"Aston Residences offers Large house sized Residences, providing privacy and space.Flawlessly designed to deliver a superior standard of contemporary living, 'Aston' is an exclusive collection of six luxury residences. In this boutique low rise development embracing a desirable rear north east aspect, floorplans are superbly spacious and awash with natural light, with KjK Interiors bringing class",None
Buy,https://www.domain.com.au/5-15-bank-street-west-end-qld-4101-2016269144,Jo Prince-Gillies,Auction / No price,"5/15 Bank Street, West End QLD 4101",4,3,2,Townhouse,-,"Aston Residences offers Large house sized Residences, providing privacy and space.Flawlessly designed to deliver a superior standard of contemporary living, 'Aston' is an exclusive collection of six luxury residences. In this boutique low rise development embracing a desirable rear north east aspect, floorplans are superbly spacious and awash with natural light, with KjK Interiors bringing class","['Ensuite(s)', 'Secure Parking']"
Buy,https://www.domain.com.au/6-15-bank-street-west-end-qld-4101-2016272235,Jo Prince-Gillies,Auction / No price,"6/15 Bank Street, West End QLD 4101",4,3,2,Townhouse,-,"Aston Residences offers Large house sized Residences, providing privacy and space.Flawlessly designed to deliver a superior standard of contemporary living, 'Aston' is an exclusive collection of six luxury residences. In this boutique low rise development embracing a desirable rear north east aspect, floorplans are superbly spacious and awash with natural light, with KjK Interiors bringing class",None
Buy,https://www.domain.com.au/2-15-bank-street-west-end-qld-4101-2015882053,Jo Prince-Gillies,Auction / No price,"2/15 Bank Street, West End QLD 4101",4,3,2,Townhouse,-,"Aston Residences offers Large house sized Residences, providing privacy and space.Flawlessly designed to deliver a superior standard of contemporary living, 'Aston' is an exclusive collection of six luxury residences. In this boutique low rise development embracing a desirable rear north east aspect, floorplans are superbly spacious and awash with natural light, with KjK Interiors bringing",None
Buy,https://www.domain.com.au/project/4069/aston-residences-west-end-qld/,None,Auction / No price,None,4,3,2,None,-,"ONLY 4 REMAININGFlawlessly designed to deliver a superior standard of contemporary living, 'Aston' is an exclusive collection of six luxury residences. Vibrant cultural and dining precincts are only moments away from this prized West End address. In this boutique low rise block embracing a desirable rear north east aspect, floorplans are superbly spacious and awash with natural light, with KjK",None
Buy,https://www.domain.com.au/402-14-helen-street-teneriffe-qld-4005-2015143319,Fraser Byrne,Auction / No price,"402/14 Helen Street, Teneriffe QLD 4005",4,3,4,Apartment / Unit / Flat,-,"This incredible penthouse is now available for inspection!This 4 bedroom penthouse offers exclusive additions and luxurious space in which to relax and entertain. Boasting 5 metre high volumetric ceilings and breathtaking panoramic views, this apartment will be sure to impress. Enjoy the superbly appointed kitchen with Gaggenau appliances, gas cooktop, Zip Tap, Liebherr integrated fridge and a","['Air conditioning', 'Alarm System', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Ensuite(s)', 'Heating', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking']"
Buy,https://www.domain.com.au/302-14-helen-teneriffe-qld-4005-2014193809,Fraser Byrne,Auction / No price,"302/14 Helen, Teneriffe QLD 4005",3,2,2,Apartment / Unit / Flat,-,"This unprecedented East facing 3 bedroom apartment is perfect for a small corporate family or a downsizing couple. Enjoy the morning sun and entertain on the all weather balcony in the afternoon. Experience expansive views across to Teneriffe Hill and beyond to Bulimba. Enjoy the finer things in life with soft close drawers, Miele appliances, impressive feature lighting, built-in BBQ and more","['Air conditioning', 'Bath', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Gas', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Study']"
Buy,https://www.domain.com.au/101-14-helen-street-teneriffe-qld-4005-2014183497,Fraser Byrne,Auction / No price,"101/14 Helen Street, Teneriffe QLD 4005",3,2,2,New Apartments / Off the Plan,-,None,"['Air conditioning', 'Alarm System', 'Balcony / Deck', 'Bath', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Ensuite(s)', 'Gas', 'Heating', 'Intercom', 'Internal Laundry', 'Secure Parking', 'Study']"
Buy,https://www.domain.com.au/204-14-helen-st-teneriffe-qld-4005-2015136909,Fraser Byrne,Auction / No price,"204/14 Helen St, Teneriffe QLD 4005",3,2,2,Apartment / Unit / Flat,-,None,"['Alarm System', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Ensuite', 'Heating', 'Intercom', 'Internal Laundry', 'Pets Allowed', 'Secure Parking']"
Buy,https://www.domain.com.au/project/2761/obsidian-teneriffe-qld/,Fraser Byrne,Auction / No price,None,3,2,2,None,-,"In a boutique collection of just 13 residences, Obsidian Teneriffe is set to be a focal point for newfound experiences of inner-city living. Bringing connected spaces in an amalgamation of sanctuary and sophistication, all while on the instep of a Brisbane City lifestyle. Positioned only moments from Gasworks, James Street, Waterfront Park and The Powerhouse, location and layout are not the only",None
Buy,https://www.domain.com.au/30607-1-cordelia-street-south-brisbane-qld-4101-2016298625,Terry Hogan,Auction / No price,"30607/1 Cordelia Street, South Brisbane QLD 4101",2,2,1,Apartment / Unit / Flat,-,"Your first years mortgage is on us!* 12 MONTHS MORTGAGE FREE + FIRST HOME BUYERS GRANT ELIGIBLE.^You can choose a brand-new completed Brisbane 1 apartment by leading global developer R&F Property Australia and have the financial freedom of one-year mortgage-free.*Limited offer! Only available until 30th June, 2020.This stunning 1 bedroom 1 bathroom plus studio apartment truly stands out","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Cable or Satellite', 'Dishwasher', 'Double glazed windows', 'Floorboards', 'Gas', 'Gym', 'Heating', 'Indoor Spa', 'Intercom', 'Internal Laundry', 'Outdoor Spa', 'Pets Allowed', 'Secure Parking', 'Separate Dining Room', 'Swimming Pool']"
Buy,https://www.domain.com.au/13301-1-cordelia-street-south-brisbane-qld-4101-2016298573,Terry Hogan,Auction / No price,"13301/1 Cordelia Street, South Brisbane QLD 4101",4,3,3,Apartment / Unit / Flat,-,"Your first years mortgage is on us!* 12 MONTHS MORTGAGE FREE + FIRST HOME BUYERS GRANT ELIGIBLE.^You can choose a brand-new completed Brisbane 1 apartment by leading global developer R&F Property Australia and have the financial freedom of one-year mortgage-free.*Limited offer! Only available until 30th June, 2020.This strikingly unique penthouse with generous terrace and living rooms","['Air conditioning', 'Balcony / Deck', 'Bath', 'Broadband internet access', 'Built in wardrobes', 'Cable or Satellite', 'City Views', 'Dishwasher', 'Double glazed windows', 'Ensuite', 'Ensuite(s)', 'Floorboards', 'Gas', 'Gym', 'Heating', 'Indoor Spa', 'Intercom', 'Internal Laundry', 'Outdoor Spa', 'Pets Allowed', 'Secure Parking', 'Separate Dining Room', 'Swimming Pool', 'Water Views']"
Buy,https://www.domain.com.au/33103-1-cordelia-street-south-brisbane-qld-4101-2016298452,Terry Hogan,Auction / No price,"33103/1 Cordelia Street, South Brisbane QLD 4101",3,3,2,Apartment / Unit / Flat,-,"Your first years mortgage is on us!* 12 MONTHS MORTGAGE FREE + FIRST HOME BUYERS GRANT ELIGIBLE.*You can choose a brand-new completed Brisbane 1 apartment by leading global developer R&F Property Australia and have the financial freedom of one-year mortgage-free.*Limited offer! Only available until 30th June, 2020.This strikingly unique penthouse with generous terrace and living rooms","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Cable or Satellite', 'City Views', 'Dishwasher', 'Double glazed windows', 'Ensuite(s)', 'Floorboards', 'Gas', 'Gym', 'Heating', 'Intercom', 'Internal Laundry', 'Outdoor Spa', 'Pets Allowed', 'Secure Parking', 'Swimming Pool', 'Water Views']"
